"rownames","gear","species_name","length_mm","weight_g","Sex","Mat","id_specimen","length_field2","length_field3","total_number","subsample_number","kg_field1","kg_field2","kg_field3","haul_weight","type_subsample","Notes","ID"
30,NA,NA,35,79,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,30
31,NA,"SEPIOFF",57,30,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,31
32,NA,"SOLEVUL",257,160,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,32
33,NA,NA,232,120,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,33
34,NA,NA,224,92,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,34
35,NA,NA,238,120,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,35
36,NA,NA,226,100,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,36
37,NA,NA,257,138,"M",2,NA,0,0,0,0,0,0,0,0,NA,NA,37
38,NA,NA,239,131,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,38
39,NA,"MELIKER",36,28,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,39
40,NA,NA,28,11,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,40
41,NA,NA,32,19,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,41
42,NA,NA,45,45,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,42
43,NA,NA,35,23,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,43
44,NA,NA,32,20,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,44
45,NA,NA,30,14,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,45
46,NA,NA,33,19,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,46
47,NA,NA,43,35,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,47
48,NA,NA,31,18,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,48
49,NA,NA,30,16,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,49
50,NA,NA,26,9,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,50
51,NA,NA,33,21,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,51
52,NA,NA,28,12,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,52
53,NA,NA,32,20,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,53
54,NA,NA,31,18,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,54
55,NA,NA,35,23,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,55
56,NA,NA,30,17,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,56
57,NA,NA,40,32,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,57
58,NA,NA,25,11,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,58
59,NA,NA,33,21,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,59
60,NA,NA,46,39,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,60
61,NA,NA,32,21,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,61
62,NA,NA,43,41,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,62
63,NA,NA,31,18,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,63
64,NA,NA,28,11,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,64
65,NA,NA,28,13,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,65
66,NA,NA,26,12,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,66
67,NA,NA,23,9,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,67
68,NA,NA,29,14,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,68
69,NA,NA,28,16,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,69
70,NA,NA,28,12,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,70
71,NA,NA,35,24,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,71
72,NA,NA,33,19,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,72
73,NA,NA,36,28,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,73
74,NA,NA,27,10,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,74
75,NA,NA,30,14,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,75
76,NA,NA,29,15,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,76
77,NA,NA,32,18,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,77
78,NA,NA,35,24,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,78
79,NA,NA,36,26,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,79
80,NA,NA,32,19,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,80
81,NA,NA,43,26,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,81
82,NA,NA,32,18,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,82
83,NA,NA,32,19,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,83
84,NA,NA,30,16,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,84
85,NA,NA,24,8,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,85
86,NA,NA,28,13,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,86
87,NA,NA,30,17,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,87
88,NA,NA,31,18,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,88
89,NA,NA,20,5,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,89
90,NA,NA,30,16,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,90
91,NA,NA,29,0,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,91
92,NA,NA,31,19,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,92
93,NA,NA,36,25,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,93
94,NA,NA,28,13,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,94
95,NA,NA,26,11,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,95
96,NA,NA,30,18,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,96
97,NA,NA,29,14,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,97
98,NA,NA,29,14,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,98
99,NA,NA,26,11,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,99
100,NA,NA,26,11,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,100
101,NA,NA,24,9,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,101
102,NA,NA,28,14,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,102
103,NA,NA,21,6,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,103
104,NA,NA,21,7,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,104
105,NA,NA,25,11,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,105
106,NA,NA,27,10,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,106
107,NA,NA,19,4,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,107
108,NA,NA,0,44,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,108
109,NA,"PENAZTC",44,57,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,109
110,"A","MELIKER",28,13,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,110
111,NA,NA,30,13,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,111
112,NA,NA,26,9,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,112
113,NA,NA,28,12,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,113
114,NA,NA,28,11,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,114
115,NA,NA,30,14,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,115
116,NA,NA,32,19,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,116
117,NA,NA,26,9,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,117
118,NA,NA,37,28,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,118
119,NA,NA,27,11,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,119
120,NA,NA,34,21,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,120
121,NA,NA,34,22,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,121
122,NA,NA,34,19,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,122
123,NA,NA,42,32,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,123
124,NA,NA,31,18,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,124
125,NA,NA,32,17,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,125
126,NA,NA,49,55,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,126
127,NA,NA,49,52,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,127
128,NA,NA,30,14,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,128
129,NA,NA,37,26,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,129
130,NA,NA,35,0,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,130
131,NA,NA,28,14,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,131
132,NA,NA,22,7,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,132
133,NA,NA,31,16,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,133
134,NA,NA,36,0,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,134
135,NA,NA,22,5,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,135
136,NA,NA,37,24,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,136
137,NA,NA,27,11,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,137
138,NA,NA,41,31,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,138
139,NA,NA,30,15,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,139
140,NA,NA,45,41,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,140
141,NA,NA,27,10,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,141
142,NA,NA,29,13,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,142
143,NA,NA,35,21,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,143
144,NA,NA,26,NA,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,144
145,NA,NA,29,12,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,145
146,NA,NA,38,29,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,146
147,NA,NA,31,16,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,147
148,NA,NA,25,10,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,148
149,NA,NA,35,19,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,149
150,NA,NA,27,10,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,150
151,NA,NA,29,14,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,151
152,NA,NA,21,5,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,152
153,NA,NA,24,10,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,153
154,NA,NA,27,11,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,154
155,NA,NA,0,47,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,155
156,"D","MELIKER",23,6,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,156
161,"D","SOLEVUL",183,49,"F",1,"SS7894",0,0,0,0,0,0,0,0,NA,NA,157
162,NA,NA,281,195,"F",3,"SS7895",0,0,0,0,0,0,0,0,NA,NA,158
163,NA,NA,290,266,"F",3,"SS7896",0,0,0,0,0,0,0,0,NA,NA,159
164,"A","SOLEVUL",297,222,"F",3,"SS7897",0,0,0,0,0,0,0,0,NA,NA,160
165,NA,NA,300,259,"F",3,"SS7898",0,0,0,0,0,0,0,0,NA,NA,161
166,"D","SCOHRHO",237,188,"M",1,"SR475",0,0,0,0,0,0,0,0,NA,NA,162
167,"A","SCOHRHO",180,63,"I",1,"SR476",0,0,0,0,0,0,0,0,NA,NA,163
