"rownames","gear","species_name","length_mm","weight_g","Sex","Mat","id_specimen","length_field2","length_field3","total_number","subsample_number","kg_field1","kg_field2","kg_field3","haul_weight","type_subsample","Notes","ID"
33,NA,NA,120,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,33
34,NA,NA,125,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,34
35,NA,NA,130,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,35
36,NA,NA,122,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,36
37,NA,NA,110,179,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,37
38,NA,"SERAHEP",80,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,38
39,NA,NA,81,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,39
40,NA,NA,75,27,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,40
41,NA,"MICUVAR",127,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,41
42,NA,NA,137,60,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,42
43,NA,"SPICMAE",85,9,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,43
44,NA,"CITHMAC",110,15,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,44
45,NA,"TRIGLUC",152,127,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,45
46,NA,"BLENOCE",120,30,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,46
47,NA,"MULLBAR",192,93,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,47
48,NA,NA,172,68,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,48
49,NA,"LEPTCAV",100,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,49
50,NA,NA,100,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,50
51,NA,NA,110,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,51
52,NA,NA,105,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,52
53,NA,NA,110,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,53
54,NA,NA,97,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,54
55,NA,NA,95,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,55
56,NA,NA,122,112,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,56
57,NA,"TRIGLUC",170,44,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,57
58,NA,"SCORSCO",222,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,58
59,NA,NA,223,404,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,59
60,NA,"SCORNOT",89,14,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,60
61,NA,"TRIPLAS",157,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,61
62,NA,NA,150,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,62
63,NA,NA,125,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,63
64,NA,NA,165,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,64
65,NA,NA,90,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,65
66,NA,NA,87,180,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,66
67,NA,"PECTJAC",95,76,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,67
69,"D","SCYOCAN",41,450,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,69
70,"A","SCOHRHO",358,585,"F",2,"SR472",0,0,0,0,0,0,0,0,NA,NA,70
71,"A","SOLEVUL",272,193,"F",3,"SS7663",0,0,0,0,0,0,0,0,NA,NA,71
72,NA,NA,285,202,"M",3,"SS7664",0,0,0,0,0,0,0,0,NA,NA,72
73,"D","SOLEVUL",266,167,"M",2,"SS7665",0,0,0,0,0,0,0,0,NA,NA,73
74,NA,NA,292,221,"F",2,"SS7666",0,0,0,0,0,0,0,0,NA,NA,74
75,NA,NA,225,111,"M",3,"SS7667",0,0,0,0,0,0,0,0,NA,NA,75
